Customer_ID,Age,Gender,Marital_Status,Education_Level,Employment_Type,Annual_Income,Monthly_Debt,Credit_Score,Credit_History_Years,Num_Credit_Cards,Num_Late_Payments,Loan_Amount,Loan_Term_Months,Interest_Rate,Existing_Loans,Savings_Balance,Checking_Balance,Home_Ownership,Dependents,Years_at_Current_Job,Region,Monthly_Expenses,Debt_to_Income_Ratio,Utilization_Rate,Recent_Credit_Inquiries,Has_CoSigner,Previous_Default,Default
CUST-004604,42,Male,Married,Associate,Self-employed,42302.92,606.83,700.0,19.8,2,2,6563.89,60,9.57,2,0.0,4587.58,Mortgage,1,4.5,South,1576.26,0.1721,0.7923,3,No,0,1
CUST-004605,31,Male,Married,High School,Salaried,25625.07,1002.93,663.0,8.0,2,1,11258.12,60,9.35,0,8240.61,221.05,Rent,0,2.5,West,610.79,0.4697,0.9141,1,No,0,1
CUST-004606,48,Female,Divorced,Master,Self-employed,76558.41,3166.08,651.0,25.1,3,2,32521.45,36,11.2,2,6068.8,4366.52,Mortgage,0,13.1,East,3005.62,0.4963,0.7425,0,No,0,0
CUST-004607,32,Male,Single,Associate,Contract,72525.91,1498.79,669.0,10.9,5,2,7912.97,12,2.5,2,8827.16,-1889.23,Rent,0,10.9,South,4797.83,0.248,0.5576,0,No,0,0
CUST-004608,43,Female,Married,Bachelor,Unemployed,7000.0,103.78,606.0,20.6,1,3,10228.19,36,10.14,0,0.0,952.6,Own,1,0.5,South,363.86,0.1779,0.7955,0,No,0,1
CUST-004609,25,Male,Married,Doctorate,Salaried,92168.99,1290.57,693.0,0.3,5,0,59347.31,24,8.83,1,43288.86,6331.39,Rent,1,5.2,Central,5748.39,0.168,0.5834,0,No,0,0
CUST-004610,48,Female,Married,High School,Salaried,57184.15,496.96,728.0,22.3,6,1,42241.13,60,5.84,0,32162.22,2993.56,Mortgage,0,12.4,West,2264.68,0.1043,0.8257,0,No,0,0
CUST-004611,43,Male,Divorced,Master,Salaried,19959.8,622.44,696.0,21.8,6,1,31621.86,84,11.49,3,936.57,-1065.59,Rent,0,2.3,East,545.78,0.3742,0.5722,0,No,0,1
CUST-004612,55,Female,Married,Bachelor,Retired,68352.81,1068.21,723.0,25.5,1,0,38588.16,24,7.18,0,1269.8,7792.82,Mortgage,2,8.4,South,3799.04,0.1875,0.6902,0,Yes,0,0
CUST-004613,63,Female,Married,Bachelor,Contract,39747.83,274.9,616.0,43.2,1,2,29156.71,24,7.07,1,6384.24,-1132.07,Rent,1,25.2,South,1340.05,0.083,0.197,1,Yes,0,1
CUST-004614,29,Male,Single,Master,Retired,35281.66,1087.79,788.0,8.7,3,1,15748.67,24,8.36,2,8063.79,1397.63,Rent,1,4.4,East,605.64,0.37,0.5643,3,No,0,1
CUST-004615,35,Male,Married,Bachelor,Unemployed,14703.89,406.62,706.0,15.9,5,2,6094.46,48,3.33,0,1806.59,1173.82,Mortgage,1,0.7,South,997.77,0.3318,0.7144,2,No,0,0
CUST-004616,31,Male,Married,Bachelor,Self-employed,107836.11,2175.01,743.0,10.5,3,1,36612.84,60,6.49,2,26267.2,9361.24,Mortgage,2,1.8,Central,2497.5,0.242,0.5629,4,No,0,0
CUST-004617,63,Female,Married,Master,Salaried,38573.13,2020.06,639.0,38.3,1,2,5001.3,36,8.4,2,5035.14,1805.58,Rent,2,5.3,West,828.03,0.6284,0.2848,0,No,0,0
CUST-004618,54,Non-binary,Married,Bachelor,Contract,131367.82,2590.94,744.0,34.4,1,0,15006.65,60,3.4,1,16346.72,3142.88,Rent,0,12.4,East,4821.7,0.2367,0.4385,0,No,0,0
CUST-004619,72,Female,Single,High School,Contract,35668.13,212.86,720.0,50.0,1,2,18265.64,60,5.41,1,1570.0,-1034.49,Rent,0,41.9,South,774.21,0.0716,0.3164,1,Yes,0,0
CUST-004620,45,Female,Married,Bachelor,Self-employed,67048.62,2791.24,667.0,21.9,4,0,8156.71,36,8.34,0,10813.75,8818.81,Rent,1,23.6,West,1637.87,0.4996,0.5765,0,No,0,1
CUST-004621,41,Male,Married,High School,Salaried,39784.78,1626.48,663.0,21.7,1,1,39991.04,84,8.02,0,1874.81,5619.8,Rent,0,10.0,Central,1356.92,0.4906,0.907,0,No,0,0
CUST-004622,45,Male,Single,Master,Salaried,57146.1,2158.8,714.0,21.9,2,1,52470.25,24,5.25,4,7525.49,2797.56,Own,1,23.1,North,1874.39,0.4533,0.6302,1,No,0,0
CUST-004623,21,Male,Single,High School,Salaried,51522.4,2076.27,752.0,0.0,2,2,42652.21,48,6.84,5,16354.77,6900.6,Own,1,0.4,North,1053.04,0.4836,0.3544,0,No,0,1
CUST-004624,60,Female,Married,Bachelor,Unemployed,47164.64,1920.82,648.0,34.7,6,2,12900.58,36,12.56,1,624.84,732.5,Rent,1,1.4,East,1890.74,0.4887,0.6059,0,No,1,0
CUST-004625,47,Male,Widowed,Bachelor,Retired,91830.59,1444.65,737.0,23.9,1,0,11822.29,36,3.33,1,3879.2,8276.01,Mortgage,1,6.0,Central,4969.78,0.1888,0.4438,1,Yes,0,0
CUST-004626,18,Female,Married,Bachelor,Salaried,53233.27,1140.88,615.0,0.0,1,0,22756.88,60,10.97,0,618.67,-1231.07,Rent,1,0.0,East,3281.56,0.2572,0.1418,1,No,0,0
CUST-004627,18,Non-binary,Married,Master,Salaried,108232.93,2262.61,707.0,0.0,4,1,6533.28,48,5.86,1,2598.02,-3500.0,Mortgage,0,0.0,South,3225.42,0.2509,0.5058,2,No,0,0
CUST-004628,71,Female,Married,Bachelor,Salaried,105245.58,1502.43,735.0,47.1,1,1,18583.86,36,2.5,2,8884.78,2737.84,Mortgage,1,18.5,West,6026.21,0.1713,0.6559,0,No,0,0
CUST-004629,30,Male,Single,Bachelor,Contract,25250.37,435.2,668.0,11.4,1,2,32803.16,48,8.81,1,281.37,1648.05,Rent,1,4.4,South,1498.44,0.2068,0.0999,2,Yes,0,0
CUST-004630,54,Male,Married,High School,Self-employed,83769.9,709.06,689.0,31.3,4,0,25691.15,36,4.28,1,32519.1,-3500.0,Rent,0,8.6,North,4406.24,0.1016,0.3671,0,No,0,0
CUST-004631,26,Male,Single,Bachelor,Salaried,269110.0,4910.64,740.0,5.3,2,0,10828.59,36,5.35,1,80860.33,38853.39,Own,0,4.2,North,12715.37,0.219,0.3957,0,Yes,0,0
CUST-004632,53,Female,Divorced,High School,Salaried,56341.32,1374.68,601.0,33.4,3,2,13686.62,24,16.01,2,543.86,1568.39,Rent,2,8.8,Central,1654.77,0.2928,0.2291,1,No,1,1
CUST-004633,48,Male,Divorced,Bachelor,Salaried,41505.01,714.61,683.0,28.0,1,0,30911.98,72,5.35,1,974.33,7385.9,Mortgage,0,8.9,South,712.27,0.2066,0.3166,1,No,0,0
CUST-004634,29,Female,Single,Bachelor,Contract,54259.98,1175.77,696.0,9.3,2,2,31996.04,24,7.38,2,7296.53,2906.12,Rent,0,4.1,North,3659.61,0.26,0.7358,2,Yes,0,0
CUST-004635,30,Male,Divorced,Bachelor,Salaried,77046.93,3278.87,686.0,4.1,3,0,4701.25,60,7.05,1,15704.85,9244.35,Rent,2,2.5,North,4814.17,0.5107,0.1446,0,No,0,0
CUST-004636,30,Male,Married,Associate,Self-employed,30210.18,758.94,689.0,9.9,4,1,28783.82,12,3.55,1,2041.36,2862.75,Rent,2,6.7,North,1106.04,0.3015,0.551,3,No,0,0
CUST-004637,30,Male,Married,Bachelor,,66735.33,1589.43,780.0,5.5,3,1,3284.16,48,6.86,1,10498.95,-2255.97,Mortgage,0,5.5,North,2273.48,0.2858,0.4256,1,Yes,0,0
CUST-004638,49,Female,Single,Associate,Salaried,57206.97,1629.97,639.0,28.5,3,1,8941.96,60,8.95,1,747.94,-3188.49,Mortgage,0,26.8,East,2671.3,0.3419,0.198,0,No,0,0
CUST-004639,47,Female,Married,Bachelor,Retired,24588.28,1296.26,664.0,28.0,5,0,37669.18,36,5.64,3,3467.85,928.54,Own,1,14.9,East,789.37,0.6326,0.5136,0,No,0,0
CUST-004640,54,Female,Married,Bachelor,Salaried,35019.18,1315.64,807.0,35.0,1,0,14645.21,24,4.38,6,18333.52,-581.25,Rent,1,5.3,East,815.05,0.4508,0.231,0,No,0,0
CUST-004641,26,Female,Single,Associate,Self-employed,64426.57,604.59,751.0,0.0,1,0,9253.32,48,2.5,1,7556.12,6227.03,Own,0,2.4,East,3968.53,0.1126,0.2223,1,No,0,0
CUST-004642,46,Male,Widowed,Master,Salaried,124012.41,3665.34,685.0,21.6,1,0,42704.23,36,4.49,3,7986.16,14794.13,Own,0,13.3,Central,6002.9,0.3547,,4,No,0,0
CUST-004643,44,Female,Married,Bachelor,Retired,61888.07,1622.72,676.0,15.8,0,1,9331.57,12,5.37,2,7979.16,-1806.22,Rent,2,22.6,East,2092.8,0.3146,0.2319,2,No,0,1
CUST-004644,52,Female,Single,Bachelor,Self-employed,45273.79,635.21,743.0,32.8,2,1,11222.42,84,5.19,0,4543.6,3690.35,Rent,0,6.5,North,1814.82,0.1684,0.3363,2,Yes,0,0
CUST-004645,57,Male,Married,High School,Salaried,28565.51,266.63,673.0,34.0,5,2,12912.82,60,8.03,1,405.74,2848.98,Rent,2,15.3,East,894.04,0.112,0.7056,3,No,1,0
CUST-004646,38,Male,Married,Bachelor,Salaried,49128.15,1086.53,701.0,15.4,1,2,28420.92,60,7.78,4,9279.03,2073.19,Rent,0,15.5,Central,2308.63,0.2654,0.4518,3,No,0,0
CUST-004647,50,Female,Single,High School,Salaried,56339.17,1425.12,744.0,28.4,3,0,15345.54,48,6.43,0,3759.28,-3470.38,Mortgage,0,14.1,South,2208.1,0.3035,0.5253,1,No,0,0
CUST-004648,40,Male,Single,Bachelor,Salaried,90453.68,1244.86,778.0,15.8,3,0,29215.62,24,6.0,3,4690.69,172.65,Own,0,13.4,South,3370.82,0.1651,0.2409,1,No,0,0
CUST-004649,48,Female,Single,Bachelor,Salaried,46980.57,878.42,733.0,27.7,3,1,20230.98,36,2.5,4,35914.19,2314.45,Rent,0,9.1,South,1302.46,0.2244,0.5412,4,No,0,0
CUST-004650,59,Male,Married,High School,Salaried,18715.4,764.0,738.0,34.2,2,0,33568.13,60,5.16,1,1057.49,-675.08,Mortgage,0,25.7,South,652.93,0.4899,0.3929,1,No,0,0
CUST-004651,21,Female,Single,Associate,Salaried,63225.68,908.61,673.0,0.0,3,2,14580.88,60,11.3,1,9210.35,221.83,Own,1,1.6,North,4334.08,0.1725,0.3203,0,No,0,1
CUST-004652,18,Male,Single,Associate,Self-employed,68160.04,810.1,708.0,0.0,5,0,10215.5,60,5.01,2,1206.95,6794.56,Rent,0,0.0,West,3521.6,0.1426,0.0863,1,No,0,0
CUST-004653,28,Male,Single,Master,Salaried,48848.44,858.48,716.0,8.7,0,0,30512.51,60,6.37,0,2152.0,1449.58,Mortgage,1,2.7,Central,1301.35,0.2109,0.2755,2,No,0,0
CUST-004654,46,Female,Married,High School,Unemployed,13966.91,605.7,655.0,24.9,6,1,28743.58,36,8.41,1,163.11,225.5,Own,0,2.8,North,562.23,0.5204,0.3113,0,No,0,1
CUST-004655,42,Female,Divorced,High School,Retired,30099.74,1550.17,724.0,21.8,5,1,29233.26,48,2.5,1,13531.25,2819.18,Rent,3,1.6,South,2155.43,0.618,0.4933,1,No,0,1
CUST-004656,33,Female,Single,High School,Self-employed,66546.11,1534.69,661.0,12.3,0,1,26407.88,48,4.91,2,3415.65,2665.46,Other,1,8.1,South,2774.27,0.2767,0.6048,0,Yes,0,0
CUST-004657,52,Male,Married,Associate,Salaried,,465.01,624.0,33.2,3,2,13105.51,60,9.63,0,5062.65,534.02,Rent,0,14.0,West,562.97,0.3085,0.5207,0,No,0,1
CUST-004658,35,Female,Married,High School,Salaried,151491.92,4902.03,735.0,9.4,2,0,30100.12,36,5.88,0,9110.48,-1316.98,Rent,3,9.9,West,8169.25,0.3883,0.3702,1,Yes,0,0
CUST-004659,19,Male,Married,Associate,Salaried,34033.81,827.32,699.0,0.0,3,1,19077.63,36,9.92,3,15796.89,1478.27,Mortgage,4,0.3,Central,1257.38,0.2917,0.1257,0,No,0,0
CUST-004660,44,Female,Married,Bachelor,Self-employed,41244.14,2041.08,724.0,21.9,0,0,15118.58,36,2.5,0,11929.79,-484.76,Rent,1,16.6,Central,953.61,0.5939,0.2273,2,No,0,0
CUST-004661,38,Female,Married,Master,Self-employed,64630.66,2994.51,672.0,18.2,6,1,12007.46,36,8.06,3,6599.97,4924.87,Own,2,5.4,North,2125.46,0.556,0.0805,0,Yes,0,0
CUST-004662,44,Female,Married,Master,Contract,30543.8,285.1,676.0,18.3,1,0,65020.06,24,9.82,0,2124.17,5736.29,Rent,0,4.7,Central,688.56,0.112,0.6844,0,No,0,0
CUST-004663,18,Female,Married,Bachelor,Salaried,38809.87,1677.68,719.0,0.0,5,1,17419.35,36,5.64,3,4778.33,1226.18,Mortgage,0,0.0,West,839.09,0.5187,0.9711,0,No,0,0
CUST-004664,38,Female,Married,Bachelor,Salaried,56818.03,1318.57,636.0,12.0,5,1,12982.05,24,12.39,1,22611.06,2664.71,Own,0,11.8,East,2202.88,0.2785,0.4094,3,No,1,0
CUST-004665,60,Male,Married,High School,Retired,57391.61,1120.08,733.0,36.5,5,1,16953.8,36,7.09,2,13081.0,1.27,Mortgage,0,18.5,North,2856.48,0.2342,0.6506,0,Yes,0,0
CUST-004666,39,Male,Single,Bachelor,Self-employed,135978.56,448.51,732.0,14.2,1,0,2706.92,84,5.61,1,4772.38,16599.14,Rent,0,5.3,North,4733.39,0.0396,0.5016,2,No,0,0
CUST-004667,41,Female,Married,Bachelor,Salaried,101392.94,1429.62,736.0,13.8,4,1,2193.42,12,3.81,1,8341.86,9968.63,Rent,2,5.9,Central,4762.73,0.1692,0.106,1,No,0,0
CUST-004668,56,Male,Married,Bachelor,Self-employed,45440.22,1032.52,738.0,35.5,5,0,105568.62,36,4.02,1,2843.59,-38.99,Mortgage,1,21.0,West,858.52,0.2727,0.4355,3,Yes,0,0
CUST-004669,31,Male,Married,Bachelor,Salaried,108938.96,5657.04,689.0,7.3,3,2,18165.35,36,6.22,1,13745.19,6748.3,Mortgage,1,11.1,South,3783.73,0.6231,0.2451,1,No,0,0
CUST-004670,40,Female,Married,Bachelor,Salaried,67705.93,788.03,740.0,19.6,4,1,14022.9,60,3.01,2,6482.34,-2438.7,Rent,1,5.0,Central,3347.69,0.1397,0.3922,0,No,0,0
CUST-004671,44,Male,Married,Associate,Contract,30167.42,774.13,728.0,25.1,3,0,27748.54,60,3.27,2,2679.51,1082.52,Own,2,9.3,West,1025.54,0.3079,0.5289,1,Yes,0,0
CUST-004672,51,Male,Single,Bachelor,Salaried,40589.0,440.32,709.0,28.7,4,2,13801.14,36,6.94,2,2440.06,2640.41,Own,0,0.4,South,2147.83,0.1302,0.6363,1,No,0,1
CUST-004673,37,Male,Married,Bachelor,Unemployed,29535.16,1193.75,642.0,17.3,2,2,17532.86,60,7.64,2,0.0,3405.68,Rent,1,1.3,East,1072.41,0.485,0.1814,2,No,0,0
CUST-004674,37,Female,Single,High School,Salaried,54325.6,1272.82,763.0,11.4,1,0,6764.99,60,5.54,0,5071.3,3821.77,Rent,0,9.5,East,3437.6,0.2812,0.5262,0,No,0,0
CUST-004675,50,Female,Single,Associate,Retired,15424.3,1373.78,647.0,30.7,3,1,16967.85,36,4.64,6,2071.42,537.29,Mortgage,0,27.2,West,350.0,1.0688,0.6551,4,No,1,1
CUST-004676,44,Male,Widowed,Bachelor,Retired,84613.59,1216.67,743.0,20.0,4,0,7363.19,36,3.24,2,,4742.4,Mortgage,0,6.4,West,3984.89,0.1726,0.3065,0,No,0,0
CUST-004677,55,Female,Widowed,Bachelor,Retired,20407.39,627.84,732.0,35.1,2,0,15705.83,36,4.59,1,1519.04,1074.38,Mortgage,3,21.5,West,1306.96,0.3692,0.4129,2,No,0,0
CUST-004678,43,Female,Divorced,High School,Retired,58005.29,1728.41,766.0,23.7,3,0,51265.77,60,2.66,1,6385.89,3095.86,Rent,1,2.1,East,3160.73,0.3576,0.4107,0,No,0,0
CUST-004679,44,Female,Married,Bachelor,Contract,53452.68,1061.66,760.0,19.3,6,1,16519.07,36,4.11,2,19761.87,10007.49,Mortgage,1,12.5,North,2598.33,0.2383,0.1644,1,No,0,0
CUST-004680,32,Female,Widowed,Associate,Salaried,37655.93,1713.69,688.0,6.6,1,1,24312.11,60,5.27,2,76854.03,-1326.04,Mortgage,0,2.6,East,2242.16,0.5461,0.3296,0,No,0,0
CUST-004681,45,Female,Married,High School,Contract,48290.04,506.39,729.0,26.8,3,1,48047.59,36,4.04,1,1725.44,2276.77,Rent,3,6.9,North,2689.55,0.1258,0.545,1,No,0,0
CUST-004682,61,Male,Married,Associate,Salaried,81604.6,392.39,763.0,34.9,4,1,41437.38,60,7.15,1,16325.48,612.05,Own,0,20.7,South,4126.91,0.0577,0.4734,3,Yes,0,0
CUST-004683,62,Female,Married,Doctorate,Retired,35553.18,800.33,712.0,37.9,2,0,9703.29,36,4.9,1,5956.64,27.63,Own,1,12.8,South,2050.5,0.2701,0.3143,1,No,0,0
CUST-004684,28,Male,Divorced,Bachelor,Contract,46970.56,1385.74,617.0,5.9,2,2,29077.04,72,9.43,2,1383.56,1884.04,Rent,1,8.7,South,2209.66,0.354,0.7129,2,No,1,1
CUST-004685,24,Female,Married,Bachelor,Salaried,35452.14,1290.0,606.0,0.0,2,1,39257.0,60,9.93,2,3788.92,-921.46,Mortgage,1,0.7,East,1452.13,0.4366,0.1973,0,Yes,0,1
CUST-004686,43,Female,Single,Associate,Contract,55688.9,735.75,779.0,23.0,4,0,24172.47,48,4.12,1,11721.48,1116.47,Rent,2,6.0,East,1494.52,0.1585,0.3164,2,No,0,0
CUST-004687,64,Male,Married,Bachelor,Salaried,56713.58,1108.9,732.0,44.8,2,0,15302.57,60,4.32,4,35520.65,40.61,Rent,3,13.7,West,2131.97,0.2346,0.6427,2,No,0,0
CUST-004688,58,Male,Single,Bachelor,Salaried,104341.07,5800.24,706.0,34.7,2,2,30798.5,36,6.34,0,4886.41,-3500.0,Rent,0,32.6,East,5332.65,0.6671,0.6307,0,No,0,0
CUST-004689,32,Male,Divorced,High School,Salaried,58976.54,362.98,771.0,12.6,2,0,15034.84,60,5.64,4,40015.89,5199.57,Mortgage,0,1.3,West,2481.06,0.0739,0.4842,1,No,0,0
CUST-004690,38,Non-binary,Married,High School,Self-employed,80525.43,4163.08,777.0,15.8,2,1,8175.65,48,5.81,2,33045.93,-3500.0,Mortgage,3,5.7,North,1998.48,0.6204,0.579,0,No,0,0
CUST-004691,27,Non-binary,Married,Master,,37124.57,151.84,725.0,5.3,4,1,11593.96,60,7.7,0,4613.63,1269.06,Mortgage,2,4.8,South,1950.52,0.0491,0.265,2,No,0,0
CUST-004692,42,Male,Married,Associate,Unemployed,16567.58,397.93,627.0,23.3,5,5,25356.36,60,9.2,1,0.0,1472.55,Mortgage,1,0.4,Central,555.03,0.2882,0.8472,1,No,1,1
CUST-004693,35,Female,Single,Associate,Contract,34288.04,384.52,648.0,14.9,3,1,3418.67,36,6.94,0,,-535.56,Mortgage,0,6.5,North,627.13,0.1346,0.2321,2,No,0,0
CUST-004694,45,Female,Married,Bachelor,Salaried,74037.74,2203.21,707.0,24.9,2,2,26409.45,84,4.89,0,10280.24,2450.35,Other,0,8.4,North,3448.49,0.3571,0.2634,0,Yes,0,0
CUST-004695,18,Female,Married,Master,Contract,56257.8,1725.78,787.0,0.0,4,0,14418.48,60,5.37,1,8354.62,5237.46,Mortgage,3,0.0,Central,3629.11,0.3681,0.2341,1,No,0,1
CUST-004696,34,Male,Married,Master,Salaried,80303.8,2444.81,738.0,11.9,5,0,40849.4,60,4.35,1,9120.53,-1011.91,Mortgage,0,6.9,East,3025.46,0.3653,0.1106,0,No,0,0
CUST-004697,24,Female,Widowed,Bachelor,Self-employed,43811.76,797.58,654.0,2.7,5,2,19326.64,84,7.92,2,7366.21,4919.11,Rent,1,3.1,East,1948.75,0.2185,0.4444,1,No,0,0
CUST-004698,39,Male,Married,Bachelor,Self-employed,46525.27,1082.58,747.0,15.6,3,0,23152.88,60,2.5,0,11802.1,-1547.86,Mortgage,1,8.7,South,1493.34,0.2792,0.5398,1,No,0,0
CUST-004699,41,Male,Married,Master,Contract,115493.87,2942.75,735.0,16.5,1,1,16516.54,48,5.52,1,15607.02,8458.53,Own,1,8.1,South,5078.41,0.3058,0.1721,0,No,0,0
CUST-004700,33,Female,Married,High School,Salaried,47698.36,1380.69,705.0,11.4,3,1,31067.71,60,2.5,0,10936.01,8740.94,Own,0,5.4,West,3052.37,0.3474,0.6014,2,No,0,0
CUST-004701,41,Male,Single,Bachelor,Salaried,72971.54,3433.27,776.0,18.0,2,0,60310.09,84,3.75,3,20923.06,840.31,Mortgage,0,8.5,North,1425.7,0.5646,0.6728,3,No,0,0
CUST-004702,18,Female,Married,High School,Self-employed,63065.35,1162.28,694.0,0.0,3,1,25998.12,24,10.48,1,6759.2,3597.3,Rent,1,0.0,South,3531.37,0.2212,0.1164,0,No,0,0
CUST-004703,41,Female,Single,High School,Retired,39000.87,1162.59,754.0,21.8,3,0,21258.92,60,5.06,1,458.91,3490.72,Mortgage,1,13.2,South,1372.05,0.3577,0.5926,0,No,0,0
CUST-004704,47,Male,Married,Bachelor,Contract,38868.75,778.93,690.0,27.9,4,1,22907.87,36,4.62,1,8071.57,2117.38,Rent,0,4.2,South,982.13,0.2405,0.8613,2,Yes,0,0
CUST-004705,51,Male,Single,Bachelor,Self-employed,68176.96,2742.03,733.0,27.0,4,0,23298.44,60,4.72,1,4066.02,11963.97,Rent,1,18.8,West,3195.85,0.4826,0.1177,0,No,0,0
CUST-004706,40,Female,Single,Master,Unemployed,57651.02,1383.12,499.0,20.4,1,5,60730.45,60,17.19,2,0.0,5392.58,Rent,0,2.2,South,2811.78,0.2879,0.6041,1,Yes,1,1
CUST-004707,36,Female,Married,High School,Salaried,31523.77,1165.54,564.0,15.9,3,2,7419.22,36,12.55,0,2961.83,-81.1,Mortgage,2,12.8,East,2022.87,0.4437,0.5697,0,Yes,1,1
CUST-004708,34,Male,Single,High School,Salaried,101601.98,680.99,791.0,14.6,4,0,23164.25,36,5.1,1,7294.14,-233.84,Own,1,5.3,North,4129.53,0.0804,0.1349,2,No,0,0
CUST-004709,51,Male,Married,High School,Self-employed,110753.27,3528.29,652.0,30.3,4,0,7639.76,36,4.75,0,18212.95,-1825.53,Mortgage,1,12.1,South,6369.52,0.3823,0.5443,1,No,0,0
CUST-004710,48,Male,Married,Doctorate,Self-employed,86912.43,3634.2,614.0,23.3,2,1,36548.54,60,11.33,3,12711.33,-3500.0,Rent,0,10.6,Central,2621.87,0.5018,0.2027,2,No,0,0
CUST-004711,31,Female,Married,Bachelor,Unemployed,17963.9,606.89,681.0,12.3,2,2,43584.13,48,11.78,2,311.36,510.67,Mortgage,1,1.1,East,852.93,0.4054,0.2702,2,No,0,1
CUST-004712,29,Female,Married,High School,Retired,44264.08,2047.19,697.0,8.8,5,1,42548.39,36,10.74,2,8885.09,-3460.31,Rent,1,7.5,East,633.4,0.555,0.6784,2,No,0,0
CUST-004713,45,Female,Married,,Retired,53398.38,2525.78,691.0,25.2,2,0,98818.6,72,6.65,2,2947.13,5359.09,Mortgage,3,2.9,South,2232.69,0.5676,0.6406,0,No,0,1
CUST-004714,22,Male,Married,Bachelor,Salaried,32196.87,444.88,598.0,0.0,2,1,21406.07,36,11.69,2,1979.67,1996.54,Rent,1,1.3,West,792.48,0.1658,0.4613,1,No,1,0
CUST-004715,48,Female,Married,High School,Salaried,21563.06,597.49,649.0,27.1,1,2,33645.63,36,8.88,1,10076.7,2508.44,Mortgage,1,11.7,East,938.21,0.3325,0.2391,2,No,0,0
CUST-004716,37,Male,Married,Master,Self-employed,76735.07,504.71,657.0,17.8,3,0,21574.15,60,4.77,1,8690.71,1841.96,Own,1,6.0,West,2876.39,0.0789,0.3337,0,No,0,0
CUST-004717,38,Female,Married,High School,Salaried,37070.27,1298.36,736.0,11.0,1,1,24052.89,48,5.89,1,3533.09,-2237.27,Rent,1,9.2,Central,766.04,0.4203,0.24,0,No,0,0
CUST-004718,48,Male,Married,High School,Salaried,118570.92,2225.5,679.0,24.7,2,2,6411.65,60,7.76,2,8898.66,5560.11,Mortgage,2,15.0,Central,7668.37,0.2252,0.4441,0,No,0,0
CUST-004719,52,Male,Married,High School,Salaried,74471.82,2558.1,786.0,31.3,4,0,47679.54,72,2.99,1,320.59,-650.19,Mortgage,2,19.0,South,3381.21,0.4122,0.5011,1,No,0,0
CUST-004720,43,Female,Single,Bachelor,Contract,34609.55,520.01,733.0,19.2,2,1,7900.05,60,3.71,0,338.14,3251.14,Own,1,9.8,North,1577.47,0.1803,0.516,1,No,0,0
CUST-004721,29,Male,Single,Bachelor,Self-employed,100237.88,1556.39,699.0,8.7,4,1,9421.54,60,6.95,2,19167.91,,Rent,0,2.5,North,2309.76,0.1863,0.5316,2,No,0,0
CUST-004722,34,Female,Divorced,Master,Unemployed,42459.1,876.0,658.0,14.4,4,2,12047.37,24,9.63,1,,2343.89,Rent,0,1.5,North,1223.01,0.2476,0.2881,3,Yes,0,0
CUST-004723,55,Female,Single,High School,Retired,47238.92,672.65,684.0,35.0,3,1,43360.07,72,6.44,2,,1805.07,Rent,0,9.4,West,2093.94,0.1709,0.5309,1,No,0,0
CUST-004724,50,Non-binary,Single,Associate,Salaried,146069.33,8358.66,785.0,25.7,1,0,31431.52,48,3.04,1,15974.15,13277.58,Rent,1,22.1,West,5577.14,0.6867,0.3567,2,No,0,0
CUST-004725,42,Male,Single,Bachelor,Contract,31367.16,1159.4,821.0,22.5,2,0,5957.82,48,2.5,0,3926.54,-832.08,Own,0,12.3,North,350.0,0.4435,0.2612,1,No,0,0
CUST-004726,31,Male,Single,High School,Contract,32109.07,350.82,696.0,9.7,3,1,25665.24,72,8.54,1,4897.37,2601.94,Mortgage,0,8.9,Central,1025.85,0.1311,0.5005,1,Yes,0,0
CUST-004727,37,Male,Single,Master,Unemployed,11660.07,281.6,566.0,17.0,2,4,8780.12,36,7.16,3,,326.27,Mortgage,1,0.5,Central,809.63,0.2898,1.0288,1,No,1,1
CUST-004728,52,Female,Married,Master,Salaried,155199.55,5399.4,771.0,32.4,3,0,49462.42,36,2.5,1,14115.23,17452.83,Mortgage,2,18.5,South,6278.16,0.4175,0.7883,0,Yes,0,0
CUST-004729,57,Non-binary,Married,High School,Retired,34597.91,2277.78,759.0,35.0,4,0,25288.37,84,6.9,4,2182.06,810.61,Mortgage,0,14.0,West,740.54,0.79,0.8977,0,No,0,0
CUST-004730,42,Male,Single,Bachelor,Salaried,42920.77,526.18,,18.1,0,1,7305.23,60,4.04,2,1149.5,4863.37,Rent,0,20.7,East,1944.69,0.1471,0.2357,4,No,0,0
CUST-004731,48,Male,Single,Bachelor,Self-employed,95321.06,638.82,671.0,21.6,4,2,35020.36,48,5.27,1,26976.49,3506.99,Mortgage,0,23.2,South,5188.28,0.0804,0.3755,2,Yes,0,0
CUST-004732,36,Female,Married,High School,,100204.5,2155.53,709.0,17.3,1,0,9050.44,36,5.24,0,,4800.32,Mortgage,1,6.3,North,3100.84,0.2581,0.8163,0,No,0,1
CUST-004733,29,Female,Married,High School,Salaried,46807.61,1012.71,650.0,7.2,1,2,16799.9,60,5.95,1,11890.91,5838.45,Rent,0,4.0,South,2740.03,0.2596,0.4142,1,No,0,0
CUST-004734,39,Male,Single,High School,Retired,20782.54,892.71,689.0,16.3,2,0,13490.4,60,5.05,0,611.87,1116.1,Own,2,9.3,South,1380.75,0.5155,0.543,1,Yes,0,0
